PassengerId,Survived,Sex,Age,Parch,Fare,Name_length,Has_Cabin,FamilySize,IsAlone,Pclass_1,Pclass_2,Pclass_3,Royalty,Officer,Miss,Mrs,Mr,Master,Embarked_S,Embarked_C,Embarked_Q,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_U
688,0,1,1,0,1,17,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
689,0,1,1,0,0,31,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
690,1,0,0,1,3,33,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
691,1,1,1,0,3,23,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
692,1,0,0,1,1,18,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
693,1,1,2,0,3,12,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
694,0,1,1,0,0,16,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
695,0,1,3,0,2,15,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
696,0,1,3,0,1,26,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
697,0,1,2,0,1,16,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
698,1,0,2,0,0,32,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
699,0,1,3,1,3,24,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
700,0,1,2,0,0,40,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
701,1,0,1,0,3,49,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
702,1,1,2,0,2,32,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
703,0,0,1,1,2,21,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
704,0,1,1,0,0,21,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
705,0,1,1,0,0,23,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
706,0,1,2,0,2,46,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
707,1,0,2,0,1,29,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
708,1,1,2,0,2,33,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
709,1,0,1,0,3,20,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
710,1,1,1,1,2,49,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
711,1,0,1,0,3,48,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
712,0,1,1,0,2,18,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
713,1,1,2,0,3,24,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
714,0,1,1,0,1,26,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
715,0,1,3,0,1,21,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
716,0,1,1,0,0,42,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
717,1,0,2,0,3,29,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
718,1,0,1,0,1,35,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
719,0,1,1,0,2,19,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
720,0,1,2,0,0,28,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
721,1,0,0,1,3,33,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
722,0,1,1,0,0,25,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
723,0,1,2,0,1,28,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
724,0,1,3,0,1,23,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
725,1,1,1,0,3,29,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
726,0,1,1,0,1,19,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
727,1,0,1,0,2,43,0,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
728,1,0,1,0,0,24,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
729,0,1,1,0,2,31,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
730,0,0,1,0,1,29,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
731,1,0,1,0,3,29,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
732,0,1,0,0,2,24,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
733,0,1,1,0,0,20,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
734,0,1,1,0,1,26,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
735,0,1,1,0,1,28,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
736,0,1,1,0,2,20,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
737,0,0,2,3,3,39,0,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
738,1,1,2,0,3,22,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
739,0,1,2,0,0,18,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
740,0,1,1,0,0,18,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
741,1,1,2,0,2,27,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
742,0,1,2,0,3,29,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
743,1,0,1,2,3,37,1,5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
744,0,1,1,0,2,17,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
745,1,1,1,0,1,18,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
746,0,1,5,1,3,28,1,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
747,0,1,0,1,2,27,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
748,1,0,1,0,1,21,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
749,0,1,1,0,3,25,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
750,0,1,1,0,0,23,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
751,1,0,0,1,2,17,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
752,1,1,0,1,1,19,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
753,0,1,2,0,1,32,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
754,0,1,1,0,0,18,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
755,1,0,2,2,3,32,0,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
756,1,1,0,1,2,25,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
757,0,1,1,0,0,28,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
758,0,1,1,0,1,24,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
759,0,1,2,0,1,28,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
760,1,0,2,0,3,56,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
761,0,1,2,0,2,18,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
762,0,1,2,0,0,30,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
763,1,1,1,0,0,21,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
764,1,0,2,2,3,41,1,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
765,0,1,0,0,0,22,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
766,1,0,3,0,3,36,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
767,0,1,1,0,3,25,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
768,0,0,1,0,0,18,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
769,0,1,1,0,2,19,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
770,0,1,1,0,1,32,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
771,0,1,1,0,1,22,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
772,0,1,2,0,0,23,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
773,0,0,3,0,1,17,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
774,0,1,2,0,0,15,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
775,1,0,3,3,2,37,0,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
776,0,1,1,0,0,39,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
777,0,1,1,0,0,16,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
778,1,0,0,0,1,29,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
779,0,1,2,0,0,23,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
780,1,0,2,1,3,53,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
781,1,0,0,0,0,20,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
782,1,0,1,0,3,41,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
783,0,1,1,0,2,22,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
784,0,1,2,2,2,22,0,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
785,0,1,1,0,0,16,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
786,0,1,1,0,0,34,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
787,1,0,1,0,0,25,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
788,0,1,0,1,2,25,0,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
789,1,1,0,2,2,26,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
790,0,1,2,0,3,24,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
791,0,1,2,0,0,24,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
792,0,1,0,0,2,19,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
793,0,0,2,2,3,23,0,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
794,0,1,1,0,2,24,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
795,0,1,1,0,0,21,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
796,0,1,2,0,1,18,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
797,1,0,3,0,2,27,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
798,1,0,1,0,1,16,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
799,0,1,1,0,0,28,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
800,0,0,1,1,2,52,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
801,0,1,2,0,1,20,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
802,1,0,1,1,2,43,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
803,1,1,0,2,3,35,1,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
804,1,1,0,1,1,31,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
805,1,1,1,0,0,23,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
806,0,1,1,0,0,25,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
807,0,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
808,0,0,1,0,0,31,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
809,0,1,2,0,1,17,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
810,1,0,2,0,3,46,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
811,0,1,1,0,0,22,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
812,0,1,2,0,2,17,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
813,0,1,2,0,1,25,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
814,0,0,0,2,3,34,0,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
815,0,1,1,0,1,26,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
816,0,1,1,0,0,16,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
817,0,0,1,0,1,28,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
818,0,1,1,1,3,18,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
819,0,1,2,0,0,32,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
820,0,1,0,2,2,28,0,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
821,1,0,3,1,3,50,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
822,1,1,1,0,1,17,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
823,0,1,2,0,0,31,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
824,1,0,1,1,1,18,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
825,0,1,0,1,3,28,0,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
826,0,1,1,0,0,15,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
827,0,1,1,0,3,12,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
828,1,1,0,2,3,21,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
829,1,1,0,0,0,28,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
830,1,0,3,0,3,41,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
831,1,0,0,0,2,39,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
832,1,1,0,1,2,31,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
833,0,1,1,0,0,14,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
834,0,1,1,0,0,22,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
835,0,1,1,0,1,22,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
836,1,0,2,1,3,27,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
837,0,1,1,0,1,16,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
838,0,1,0,0,1,19,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
839,1,1,1,0,3,15,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
840,1,1,1,0,2,20,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
841,0,1,1,0,1,27,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
842,0,1,0,0,1,24,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
843,1,0,1,0,2,23,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
844,0,1,2,0,0,26,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
845,0,1,1,0,1,19,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
846,0,1,2,0,0,19,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
847,0,1,1,2,3,24,0,11,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
848,0,1,2,0,0,18,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
849,0,1,1,1,3,17,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
850,1,0,2,0,3,44,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
851,0,1,0,2,3,39,0,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
852,0,1,5,0,0,19,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
853,0,0,0,1,2,23,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
854,1,0,0,1,3,25,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
855,0,0,2,0,2,45,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
856,1,0,1,1,1,26,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
857,1,0,2,1,3,42,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
858,1,1,3,0,2,22,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
859,1,0,1,3,2,37,0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
860,0,1,1,0,0,16,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
861,0,1,2,0,1,23,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
862,0,1,1,0,1,27,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
863,1,0,2,0,2,51,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
864,0,0,1,2,3,33,0,11,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
865,0,1,1,0,1,22,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
866,1,0,2,0,1,24,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
867,1,0,1,0,1,28,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
868,0,1,1,0,3,36,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
869,0,1,2,0,1,27,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
870,1,1,0,1,1,31,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
871,0,1,1,0,0,17,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
872,1,0,2,1,3,48,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
873,0,1,2,0,0,24,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
874,0,1,2,0,1,27,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
875,1,0,1,0,2,37,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
876,1,0,0,0,0,32,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
877,0,1,1,0,1,29,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
878,0,1,1,0,0,20,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
879,0,1,1,0,0,18,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
880,1,0,3,1,3,45,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
881,1,0,1,1,2,44,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
882,0,1,2,0,0,18,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
883,0,0,1,0,1,28,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
884,0,1,1,0,1,29,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
885,0,1,1,0,0,22,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
886,0,0,2,5,2,36,0,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
887,0,1,1,0,1,21,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
888,1,0,1,0,2,28,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
889,0,0,2,2,2,40,0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
890,1,1,1,0,2,21,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
891,0,1,1,0,0,19,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
